data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2021-10-25T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,44,6,50,845,895,-17,22,76195,1199,,,78289,2265404,501303,22 nuovi positivi di cui 7 test antigenici confermati da test molecolare,1,,,65057,13232,670903,1594501,ITH,ITH1,78267,22,76156,39,38,6,1199,0,5,1,2259991,5413,500955,348
2021-10-25T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,10,2,12,334,346,4,18,47337,1377,,,49060,1236048,379919,,0,,,33880,15180,728351,507697,ITH,ITH2,49042,18,47323,14,6,4,1377,0,2,0,1231506,4542,378102,1817
2021-10-25T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,186,20,206,3558,3764,-14,105,367904,11805,,,383473,7603702,2570610,,1,,,360600,22873,3614872,3988830,ITC,ITC1,383368,105,367786,118,185,1,11804,1,20,0,7557919,45783,2567086,3524
2021-10-25T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,132,18,150,2208,2358,41,82,262355,6825,,,271538,4066925,1503839,,1,,,270288,1250,2882061,1184864,ITF,ITF4,271456,82,262314,41,126,6,6825,0,17,1,4052214,14711,1502157,1682
2021-10-25T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,44,7,51,1294,1345,-14,13,72968,1670,,,75983,2046237,1079232,,2,,Si segnala il decesso dei paz.:  - 1 donna 66 aa Residente nella Provincia del Sud Sardegna  - 1 donna 92 aa Residente nella Città Metropolitana di Cagliari ,75879,104,1295268,750969,ITG,ITG2,75970,13,72943,25,45,-1,1668,2,7,0,2043602,2635,1078448,784
2021-10-25T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,290,39,329,6701,7030,362,443,292085,6986,,,306101,6634778,2530160,,0,,,306101,0,3330726,3304052,ITG,ITG1,305658,443,292004,81,267,23,6986,0,42,-3,6624741,10037,2526273,3887
2021-10-25T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,235,24,259,4855,5114,-26,211,275354,7254,,,287722,6945902,3034592,,1,,,282869,4853,4737406,2208496,ITI,ITI1,287511,211,275120,234,224,11,7251,3,24,0,6934656,11246,3030816,3776
2021-10-25T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,35,6,41,841,882,-1,14,62429,1461,,,64772,2116956,452837,,1,,,64772,0,1173570,943386,ITI,ITI2,64758,14,62414,15,34,1,1461,0,5,1,2112940,4016,452679,158
2021-10-25T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,6,0,6,83,89,1,1,11714,474,,,12277,217911,91362,,0,,,11423,854,111838,106073,ITC,ITC2,12276,1,11714,0,6,0,474,0,0,0,217379,532,91255,107
2021-10-25T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,163,24,187,9231,9418,139,220,456262,11815,,,477495,13341679,2168121,,0,,,462429,15066,7012337,6329342,ITH,ITH3,477275,220,456181,81,162,1,11815,0,24,0,13312331,29348,2166754,1367
