data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2021-09-25T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,22,10,32,828,860,-92,49,74605,1190,,,76655,2041157,477060,,1,,49 nuovi positivi di cui 12 test antigenici confermati da test molecolare	 ,63423,13232,648645,1392512,ITH,ITH1,76606,49,74464,141,18,4,1190,0,10,0,2031730,9427,475929,1131
2021-09-25T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,19,3,22,374,396,-31,17,46491,1370,,,48257,1083208,318783,,0,,,33622,14635,717489,365719,ITH,ITH2,48240,17,46443,48,19,0,1370,0,3,0,1078806,4402,317022,1761
2021-09-25T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,193,23,216,3606,3822,49,215,362596,11755,,,378173,6576772,2380695,,1,,,357395,20778,3465114,3111658,ITC,ITC1,377958,215,362431,165,181,12,11754,1,23,0,6540076,36696,2372352,8343
2021-09-25T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,171,19,190,2718,2908,-70,186,258364,6776,,,268048,3613017,1427477,,0,,,266850,1198,2745480,867537,ITF,ITF4,267862,186,258109,255,168,3,6775,1,19,0,3598335,14682,1424834,2643
2021-09-25T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,148,18,166,2515,2681,-134,32,70711,1631,,,75023,1869307,1027169,,1,,,74919,104,1230444,638863,ITG,ITG2,74991,32,70545,166,157,-9,1631,0,19,-1,1861474,7833,1025196,1973
2021-09-25T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,531,77,608,16659,17267,-301,424,272051,6782,,,296100,6214049,2376526,,1,,,296100,0,3172807,3041242,ITG,ITG1,295676,424,271339,712,543,-12,6769,13,80,-3,6200510,13539,2370467,6059
2021-09-25T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,288,49,337,7257,7594,-126,290,266295,7135,,,281024,6305970,2828656,,2,,,276390,4634,4501914,1804056,ITI,ITI1,280734,290,265886,409,299,-11,7128,7,49,0,6284201,21769,2821772,6884
2021-09-25T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,43,2,45,981,1026,-32,49,61136,1448,,,63610,1906773,437808,,0,,,63610,0,1122870,783903,ITI,ITI2,63561,49,61055,81,42,1,1448,0,3,-1,1899035,7738,437283,525
2021-09-25T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,3,0,3,56,59,2,4,11570,474,,,12103,184192,85312,,0,,,11291,812,108623,75569,ITC,ITC2,12099,4,11568,2,2,1,474,0,0,0,183357,835,85065,247
2021-09-25T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,209,46,255,11124,11379,-218,376,444492,11756,,,467627,11675952,2085835,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo pertanto per convenzione è stato riportato  7 dimessi da TI  invece del n. 6 effettivi che include anche i negativizzati.,2,,,453295,14332,6649388,5026564,ITH,ITH3,467251,376,443899,593,211,-2,11755,1,51,-5,11619908,56044,2082830,3005
