data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2021-05-05T17:00:00,ITA,14,Molise,41.55774754,14.65916051,29,9,38,511,549,-18,30,12316,479,,,13344,217516,185269,,0,,,13344,0,204788,12728,ITF,ITF2,13314,30,12269,47,29,0,478,1,9,0,216628,888,184420,849
2021-05-05T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,46,7,53,1138,1191,22,94,69163,1167,,,71521,1407048,399592,94 nuovi positivi di cui 29 AG positivi nei 10 giorni precedenti confermati da PCR,1,,,58382,13139,559498,847550,ITH,ITH1,71427,94,69094,69,54,-8,1164,3,6,1,1399290,7758,398659,933
2021-05-05T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,65,19,84,852,936,-76,63,42000,1346,,,44282,774455,195988,,2,,,32072,12210,641775,132680,ITH,ITH2,44219,63,41861,139,68,-3,1346,0,17,2,772361,2094,193474,2514
2021-05-05T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1896,175,2071,12295,14366,-393,947,323186,11352,,,348904,4040711,1717460,,7,,,331274,17630,2714343,1326368,ITC,ITC1,347957,947,321868,1318,1981,-85,11330,22,188,-13,4020658,20053,1710791,6669
2021-05-05T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1548,194,1742,44744,46486,-134,1171,186819,6010,,,239315,2273761,1135615,,16,,"E' stata effettuata una riclassificazione di alcuni casi confermati da test antigenico, che sono risultati successivamente anche confermati da test molecolare e quindi ricompresi tra questi",238336,979,2104330,169431,ITF,ITF4,238144,1171,185526,1293,1585,-37,5998,12,197,-3,2261410,12351,1130408,5207
2021-05-05T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,338,46,384,15863,16247,-196,166,37496,1403,,,55146,1201710,708052,,1,,Si segnala il decesso dei paz.:  - 1 uomo 68 aa Residente nella Provincia di Sassari  - 1 donna 85 aa Residente nella Città Metropolitana di Cagliari  - 3 deceduti Residenti nella Provincia del Sud Sardegna ,55129,17,845325,356385,ITG,ITG2,54980,166,37139,357,354,-16,1398,5,47,-1,1198146,3564,705090,2962
2021-05-05T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,1121,152,1273,23256,24529,-294,782,182656,5492,,,212677,4004318,1545925,,7,,,212677,0,2323160,1681158,ITG,ITG1,211895,782,181604,1052,1152,-31,5468,24,160,-8,3977246,27072,1536665,9260
2021-05-05T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1218,229,1447,17489,18936,-600,744,205040,6308,,,230284,4225879,2044515,,17,,,227254,3030,3384070,841809,ITI,ITI1,229540,744,203731,1309,1266,-48,6273,35,237,-8,4199079,26800,2036172,8343
2021-05-05T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,146,24,170,2557,2727,-87,131,50776,1364,,,54867,1196012,361468,"Si fa presente che 4 dei ricoveri NON UTI, non rientrano nei codici disciplina COVID e pertanto vengono collocati in ""Altra Struttura"".",0,,,54867,0,870527,325485,ITI,ITI2,54736,131,50561,215,165,-19,1361,3,28,-4,1187939,8073,360506,962
2021-05-05T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,37,9,46,584,630,-55,12,9988,460,,,11078,116671,58622,,2,,,10517,561,91484,25187,ITC,ITC2,11066,12,9922,66,42,-5,459,1,9,0,116159,512,58480,142
2021-05-05T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,854,145,999,19177,20176,-838,745,383399,11397,,,414972,7272298,1688635,,12,,,403605,11367,5068508,2203790,ITH,ITH3,414227,745,381828,1571,878,-24,11385,12,149,-4,7235461,36837,1684524,4111
