data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2021-01-08T17:00:00,ITA,14,Molise,41.55774754,14.65916051,53,8,61,1263,1324,-211,76,5407,209,,,6940,120247,109821,,1,,,6864,76,5124,283,55,-2,205,4,8,0,119457,790,109151,670
2021-01-08T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,208,24,232,11119,11351,100,163,18757,769,,,30877,373746,165782,,1,,,30714,163,18700,57,205,3,763,6,25,-1,372082,1664,165367,415
2021-01-08T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,355,46,401,1529,1930,-16,80,20225,998,,,23153,465019,154092,,1,,"Dei 80 casi odierni, 28 sono molecolari con precedente antigenico positivo",23073,80,20133,92,361,-6,994,4,47,-1,463967,1052,153931,161
2021-01-08T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2757,176,2933,14612,17545,-154,845,178949,8133,,,204627,1723609,1003245,,5,,,203782,845,177977,972,2760,-3,8106,27,184,-8,1718642,4967,1000112,3133
2021-01-08T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1362,163,1525,52397,53922,381,1349,42409,2621,,,98952,1099615,678168,,33,,,97603,1349,41468,941,1390,-28,2594,27,154,9,1088595,11020,673205,4963
2021-01-08T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,504,50,554,16511,17065,6,243,15313,810,,,33188,502097,420910,,3,L'incremento relativo al numero dei tamponi antigenici è dovuto allo screening effettuato sulla popolazione dell'ASSL di Lanusei.,"Si segnalano i decessi di:   - 1 donna 84 aa Residente nella Provincia del Sud Sardegna  - 1 uomo 83 aa Residente nella Città Metropolitana di Cagliari  - 1 uomo 94 aa Residente nella Città Metropolitana di Cagliari  - 1 donna 89 aa Residente nella Provincia di Oristano  - 1 deceduto Residente nella Provincia di Nuoro, informazioni non pervenute  - 1 uomo 86 aa Residente nella Provincia del Sud Sardegna  - 1 donna 83 aa Residente nella Provincia del Sud Sardegna  - 1 uomo 76 aa Residente nella Provincia del Sud Sardegna  - 1 donna 66 aa Residente nella Città Metropolitana di Cagliari  - 1 donna 90 aa Residente nella Provincia di Oristano  - 1 uomo 79 aa Residente nella Provincia di Oristano  - 1 uomo 82 aa Residente nella Provincia del Sud Sardegna  - 1 uomo 86 aa Residente nella Provincia del Sud Sardegna  - 1 uomo 75 aa Residente nella Provincia di Sassari  - 1 deceduto Residente nella Provincia del Sud Sardegna, informazioni non pervenute ",32945,243,15091,222,492,12,795,15,48,2,499345,2752,418496,2414
2021-01-08T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,1246,200,1446,38226,39672,967,1842,62147,2664,,,104483,1284101,852250,,16,,,102641,1842,61307,840,1228,18,2629,35,196,4,1273514,10587,845898,6352
2021-01-08T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,807,139,946,8289,9235,-265,452,110885,3830,,,123950,1945061,1083608,,4,"Positivi diagnosticati solo con test antigenico rapido: in questo momento non è procedura adottatata da Regione Toscana, pertanto il valore è pari a zero",,123498,452,110191,694,827,-20,3807,23,146,-7,1937498,7563,1080858,2750
2021-01-08T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,280,43,323,3785,4108,47,215,25598,648,,,30354,522585,258421,,1,,,30139,215,25432,166,277,3,646,2,44,-1,518690,3895,257216,1205
2021-01-08T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,54,1,55,370,425,-9,25,6651,388,,,7464,64477,39592,,0,,,7439,25,6617,34,57,-3,388,0,1,0,64223,254,39503,89
2021-01-08T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,2549,357,2906,88044,90950,-1226,3388,182506,7263,,,280719,3430733,1250287,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo pertanto per convenzione è stato riportato n.20 dimissioni da TI invece delle 13 effettive che includono anche i negativizzati.,31,,,277331,3388,177998,4508,2594,-45,7157,106,359,-2,3413011,17722,1245604,4683
