data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-10-26T17:00:00,ITA,14,Molise,41.55774754,14.65916051,19,3,22,618,640,90,101,651,28,1270,49,1319,59951,56300,,1218,101,640,11,20,-1,28,0,2,1,59395,556,55751,549
2020-10-26T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,152,12,164,3337,3501,314,321,2955,299,6755,0,6755,221307,114559,,6434,321,2951,4,147,5,296,3,11,1,218797,2510,113387,1172
2020-10-26T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,81,5,86,1354,1440,108,113,6039,426,4470,3435,7905,276004,111484,,7792,113,6035,4,72,9,425,1,4,1,275017,987,111246,238
2020-10-26T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1849,102,1951,19316,21267,1390,1625,31620,4273,29063,28097,57160,955500,574505,,55535,1625,31399,221,1601,248,4259,14,94,8,944133,11367,566796,7709
2020-10-26T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,589,59,648,7631,8279,407,424,6018,673,4289,10681,14970,526008,372347,per 1001 casi non e' disponibile la provenienza,14546,424,6011,7,548,41,663,10,57,2,522951,3057,370561,1786
2020-10-26T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,303,35,338,4582,4920,166,231,2878,192,3113,4877,7990,250901,213063,,7759,231,2814,64,299,4,191,1,34,1,248525,2376,211113,1950
2020-10-26T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,677,98,775,10170,10945,390,568,6081,439,11173,6292,17465,647327,459725,,16897,568,5914,167,642,35,428,11,95,3,642351,4976,456572,3153
2020-10-26T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,779,110,889,18487,19376,2056,2171,12810,1275,26539,6922,33461,1013957,680058,effettuati 5735 tamponi rapidi antigenici di cui 1596 odierni,31290,2171,12708,102,714,65,1262,13,111,-1,1000835,13122,671386,8672
2020-10-26T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,239,31,270,4313,4583,188,263,2867,108,2638,4920,7558,278289,162797,,7295,263,2795,72,215,24,105,3,29,2,277303,986,162084,713
2020-10-26T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,75,2,77,1239,1316,135,144,1199,154,2388,281,2669,38331,24533,,2525,144,1191,8,63,12,153,1,2,0,37826,505,24256,277
2020-10-26T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,612,76,688,17359,18047,1075,1129,25087,2332,24066,21400,45466,2246098,874701,,44337,1129,25036,51,585,27,2329,3,71,5,2238353,7745,871568,3133
