data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2021-10-16T17:00:00,ITA,14,Molise,41.55774754,14.65916051,2,1,3,75,78,-7,3,13989,498,,,14565,280104,246323,,0,,,14565,0,267074,13030,ITF,ITF2,14562,3,13979,10,1,1,498,0,1,0,279653,451,245872,451
2021-10-16T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,23,7,30,815,845,58,101,75709,1199,,,77753,2170759,492216,,0,,101 nuovi positivi di cui 33 test antigenici confermati da test molecolare. 18 PCR comunicati oggi risalgono ai giorni riscorsi (stessa settimana di oggi) identificati a seguito di riconteggio. ,64521,13232,664995,1505764,ITH,ITH1,77652,101,75666,43,22,1,1199,0,8,-1,2169842,917,491966,250
2021-10-16T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,17,2,19,277,296,-1,29,47111,1375,,,48782,1163489,350895,,0,,,33775,15007,725290,438199,ITH,ITH2,48753,29,47081,30,18,-1,1375,0,3,-1,1154970,8519,347488,3407
2021-10-16T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,182,17,199,3118,3317,53,214,366582,11786,,,381685,7151740,2510924,,0,,,359570,22115,3570837,3580903,ITC,ITC1,381471,214,366422,160,177,5,11785,1,20,-3,7098874,52866,2498479,12445
2021-10-16T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,134,18,152,2018,2170,35,134,261382,6815,,,270367,3895676,1481582,,0,,,269142,1225,2845070,1050606,ITF,ITF4,270233,134,261283,99,133,1,6815,0,18,0,3874361,21315,1478522,3060
2021-10-16T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,53,10,63,1517,1580,-31,22,72594,1658,,,75832,1979873,1066186,,1,,,75728,104,1279109,700764,ITG,ITG2,75810,22,72541,53,76,-23,1658,0,9,1,1977419,2454,1064224,1962
2021-10-16T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,250,43,293,7434,7727,-243,266,288523,6935,,,303185,6519006,2490139,DECEDUTI: N. 2 IL 15/10/21,0,,,303185,0,3289967,3229039,ITG,ITG1,302919,266,288016,507,259,-9,6933,2,43,0,6506055,12951,2485807,4332
2021-10-16T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,194,21,215,5139,5354,-124,212,273062,7225,,,285641,6702452,2967490,,1,,,280877,4764,4668232,2034220,ITI,ITI1,285429,212,272726,336,194,0,7225,0,22,-1,6670438,32014,2958611,8879
2021-10-16T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,32,5,37,508,545,-35,32,62262,1456,,,64263,2032317,448206,,0,,,64263,0,1158612,873705,ITI,ITI2,64231,32,62195,67,33,-1,1456,0,5,0,2026787,5530,447719,487
2021-10-16T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,4,0,4,107,111,2,7,11655,474,,,12240,202994,89452,,0,,,11399,841,110850,92144,ITC,ITC2,12233,7,11650,5,3,1,474,0,0,0,201325,1669,88965,487
2021-10-16T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,136,30,166,8886,9052,-16,398,453584,11800,,,474436,12653011,2144920,,3,,,459547,14889,6909966,5743045,ITH,ITH3,474038,398,453170,414,135,1,11800,0,28,2,12573051,79960,2142328,2592
