data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2021-01-13T17:00:00,ITA,14,Molise,41.55774754,14.65916051,55,9,64,1052,1116,-36,97,5901,219,,,7236,123555,112680,,3,,,7139,97,5769,132,59,-4,218,1,6,3,122584,971,111830,850
2021-01-13T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,212,23,235,11440,11675,-21,269,19549,788,,,32012,383859,168457,,0,,,31743,269,19264,285,222,-10,783,5,25,-2,381119,2740,167793,664
2021-01-13T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,320,44,364,1624,1988,15,175,21093,1037,,,24118,474659,155952,,4,,"Dei 175 casi odierni, 65 sono molecolari con precedente antigenico positivo",23943,175,20941,152,343,-23,1029,8,43,1,472036,2623,155681,271
2021-01-13T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2605,172,2777,11983,14760,-10,1009,186443,8278,,,209481,1760650,1017635,,5,,,208472,1009,185465,978,2653,-48,8237,41,171,1,1751940,8710,1014200,3435
2021-01-13T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1406,165,1571,53907,55478,228,1082,46345,2755,,,104578,1143261,695988,,3,,,103496,1082,45506,839,1392,14,2740,15,170,-5,1133040,10221,691753,4235
2021-01-13T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,532,47,579,16868,17447,34,233,16357,865,,,34669,516015,431661,,4,,Si segnala il decesso dei pz.:  - 1 uomo 89 aa deceduto in pronto soccorso a Cagliari	  - 1 uomo 67 aa residente nella provincia del Sud Sardegna	  - 1 donna 88 aa residente nella provincia del Sud Sardegna	  - 1 uomo 51 aa residente nella provincia del Sud Sardegna	  - 1 uomo 95 aa residente nella provincia del Sud Sardegna	  - 1 uomo 80 aa residente nella provincia del Sud Sardegna	  - 1 uomo 71 aa residente nella provincia del Sud Sardegna	  - 6 deceduti nella provincia di Nuoro	  - 1 uomo 69 aa residente nella provincia di Sassari	 - 1 donna 80 aa residente nella provincia di Sassari ,34436,233,16173,184,522,10,850,15,45,2,512981,3034,429051,2610
2021-01-13T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,1371,208,1579,43098,44677,639,1969,66006,2841,,,113524,1333247,881698,,14,,,111555,1969,64712,1294,1342,29,2805,36,209,-1,1322705,10542,875373,6325
2021-01-13T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,738,140,878,7948,8826,103,507,113398,3916,,,126140,1988970,1099685,,6,"Positivi diagnosticati solo con test antigenico rapido: in questo momento non è procedura adottatata da Regione Toscana, pertanto il valore è pari a zero",,125633,507,113005,393,773,-35,3905,11,137,3,1978712,10258,1095969,3716
2021-01-13T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,275,50,325,4145,4470,122,307,26321,676,,,31467,536852,263178,,0,,,31160,307,26140,181,268,7,672,4,56,-6,533099,3753,261945,1233
2021-01-13T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,43,2,45,375,420,-12,19,6753,392,,,7565,65735,40123,,1,,,7546,19,6722,31,49,-6,392,0,1,1,65492,243,40025,98
2021-01-13T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,2551,336,2887,79083,81970,-2755,1884,202065,7684,,,291719,3512029,1269858,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo pertanto per convenzione è stato riportato n.47 dimissioni da TI invece delle 52 effettive che includono anche i negativizzati.,43,,,289835,1884,197517,4548,2596,-45,7593,91,359,-23,3492966,19063,1266111,3747
