data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2021-06-05T17:00:00,ITA,14,Molise,41.55774754,14.65916051,5,0,5,95,100,-1,4,13012,491,,,13603,231377,198404,,0,,,13603,0,218347,13030,ITF,ITF2,13599,4,13007,5,7,-2,491,0,0,0,230809,568,197844,560
2021-06-05T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,14,2,16,556,572,-24,34,71273,1176,,,73021,1568840,420138,34 nuovi positivi di cui 0 test antigenici confermati da test molecolare,0,,,59789,13232,581364,987476,ITH,ITH1,72987,34,71215,58,14,0,1176,0,2,0,1562816,6024,419454,684
2021-06-05T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,18,6,24,361,385,-10,28,43810,1358,,,45553,832329,218431,,1,,,32692,12861,668256,164073,ITH,ITH2,45525,28,43772,38,16,2,1358,0,5,1,829833,2496,217433,998
2021-06-05T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,467,61,528,3400,3928,-201,189,345690,11654,,,361272,4614639,1871060,,1,,,342670,18602,2939646,1674993,ITC,ITC1,361083,189,345302,388,484,-17,11652,2,70,-9,4592933,21706,1866151,4909
2021-06-05T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,423,33,456,18750,19206,-1042,161,225500,6537,,,251243,2525636,1199523,,0,,,250313,930,2296141,229495,ITF,ITF4,251082,161,224298,1202,448,-25,6536,1,35,-2,2518416,7220,1197363,2160
2021-06-05T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,111,12,123,12360,12483,-39,30,42891,1472,,,56846,1316278,763571,,0,,Si segnala il decesso del paz.: - 1 uomo 64 aa Residente nella Provincia di Oristano,56829,17,911821,404457,ITG,ITG2,56816,30,42823,68,122,-11,1471,1,13,-1,1314129,2149,761786,1785
2021-06-05T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,396,45,441,7454,7895,-423,234,213483,5871,,,227249,4585355,1752314,,3,,,227249,0,2535905,2049450,ITG,ITG1,227015,234,212834,649,409,-13,5863,8,45,0,4570245,15110,1746524,5790
2021-06-05T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,311,96,407,5740,6147,-279,154,229320,6749,,,242216,4813402,2249351,,1,,,238768,3448,3704595,1108807,ITI,ITI1,242062,154,228895,425,344,-33,6741,8,101,-5,4794780,18622,2243332,6019
2021-06-05T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,52,5,57,1252,1309,-46,38,53794,1403,,,56506,1365650,379975,"Si fa presente che 4 dei ricoveri NON UTI, non rientrano nei codici disciplina COVID e pertanto vengono collocati in ""Altra Struttura"".",0,,,56506,0,934581,431069,ITI,ITI2,56468,38,53710,84,52,0,1403,0,6,-1,1357850,7800,378967,1008
2021-06-05T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,6,0,6,154,160,-7,5,10989,472,,,11621,131542,63269,,0,,,10964,657,97549,33993,ITC,ITC2,11616,5,10977,12,5,1,472,0,0,0,131054,488,63115,154
2021-06-05T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,199,45,244,6746,6990,-427,130,405352,11580,,,423922,8124037,1813355,,3,,,412103,11819,5445559,2678478,ITH,ITH3,423792,130,404796,556,219,-20,11579,1,46,-1,8096045,27992,1811161,2194
