data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-12-25T17:00:00,ITA,14,Molise,41.55774754,14.65916051,52,7,59,2237,2296,30,68,3878,179,,,6353,112785,103607,,0,,,6285,68,3841,37,53,-1,178,1,7,0,112219,566,103135,472
2020-12-25T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,147,19,166,10398,10564,1457,182,17447,711,,,28722,354080,161537,,2,,,28540,182,18729,-1282,157,-10,704,7,17,2,352056,2024,160013,1524
2020-12-25T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,306,49,355,1422,1777,31,154,18170,892,,,20839,440570,149543,,2,,"Dei 154 casi odierni, 23 sono molecolari con precedente antigenico positivo",20685,154,18052,118,326,-20,887,5,49,0,437593,2977,149319,224
2020-12-25T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3029,214,3243,28254,31497,-3373,875,154123,7755,,,193375,1648345,972116,,7,,,192500,875,149903,4220,3144,-115,7727,28,213,1,1642265,6080,969893,2223
2020-12-25T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1413,166,1579,52010,53589,458,1011,29775,2310,,,85674,1004403,635809,,18,,,84663,1011,29248,527,1422,-9,2284,26,170,-4,996863,7540,634218,1591
2020-12-25T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,484,43,527,15793,16320,305,409,12855,701,,,29876,466701,391652,,3,,Si segnalano i decessi dei pazienti:  - 1 uomo 89 aa residente nella Provincia del Sud Sardegna;  - 1 uomo 84 aa residente nella Provincia del Sud Sardegna;  - 1 decesso nella Provincia di Nuoro. ,29467,409,12754,101,498,-14,698,3,41,2,462857,3844,388351,3301
2020-12-25T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,995,174,1169,32063,33232,-148,720,53109,2256,,,88597,1179159,788040,,15,,,87877,720,52258,851,1008,-13,2239,17,173,1,1172687,6472,783825,4215
2020-12-25T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,843,166,1009,10260,11269,300,613,103328,3558,,,118155,1841106,1047247,,11,"Positivi diagnosticati solo con test antigenico rapido: in questo momento non è procedura adottatata da Regione Toscana, pertanto il valore è pari a zero",,117542,613,103021,307,888,-45,3552,6,161,5,1830077,11029,1043441,3806
2020-12-25T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,240,36,276,3270,3546,25,232,23834,597,,,27977,490891,248275,,3,,,27745,232,23633,201,238,2,591,6,38,-2,488681,2210,247406,869
2020-12-25T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,84,4,88,340,428,1,11,6331,371,,,7130,61109,36873,,0,,,7119,11,6321,10,83,1,371,0,4,0,61008,101,36840,33
2020-12-25T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,2582,346,2928,84457,87385,-16637,5010,141454,5953,,,234792,3201904,1187079,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo pertanto per convenzione è stato riportato n. 16 dimissioni da TI invece delle 19 effettive che includono anche i negativizzati.,36,,,229782,5010,119901,21553,2630,-48,5859,94,351,-5,3188128,13776,1183080,3999
