data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2021-04-03T17:00:00,ITA,14,Molise,41.55774754,14.65916051,55,14,69,749,818,-16,33,11132,444,,,12394,186272,168043,,0,,,12394,0,185979,293,ITF,ITF2,12361,33,11087,45,57,-2,440,4,16,-2,185671,601,167481,562
2021-04-03T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,69,16,85,556,641,-24,145,67567,1135,,,69343,1157597,365149,Il dato Casi confermati da test antigenico in data odierna è stato ottenuto sottraendo i pazienti positivi al test antigenico ma negativi al test molecolare eseguito entro 3 giorni per un totale pari a:3 ,1,,,56494,12849,532737,624860,ITH,ITH1,69201,142,67403,164,72,-3,1133,2,18,-2,1148145,9452,363867,1282
2021-04-03T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,179,51,230,2410,2640,-94,127,37677,1295,,,41612,709794,184990,,3,,,30726,10886,605741,104053,ITH,ITH2,41485,127,37462,215,189,-10,1289,6,51,0,706890,2904,184663,327
2021-04-03T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3819,369,4188,29848,34036,-333,2127,271475,10422,,,315933,3411465,1538563,,12,,,301046,14887,2426446,985019,ITC,ITC1,313806,2127,269038,2437,3864,-45,10399,23,378,-9,3369140,42325,1529383,9180
2021-04-03T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1897,256,2153,48013,50166,1419,2142,144505,4896,,,199567,1912783,1027316,,4,,,198655,912,1811770,101013,ITF,ITF4,197425,2142,143805,700,1879,18,4873,23,263,-7,1899147,13636,1023338,3978
2021-04-03T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,255,38,293,14996,15289,258,328,30125,1241,,,46655,1023789,608371,,3,,Si segnala il decesso del pz.: - 1 uomo 76 aa residente ad Iglesias,46638,17,726558,297231,ITG,ITG2,46327,328,30056,69,244,11,1240,1,35,3,1019142,4647,604610,3761
2021-04-03T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,902,152,1054,20871,21925,914,1014,151040,4676,,,177641,3213434,1287921,Fonte piattaforma regionale qualità sicilia relativa al dato estratto relativo ai tamponi con test antigenico.,9,,,177641,0,2037862,1175572,ITG,ITG1,176627,1014,150954,86,898,4,4662,14,150,2,3193495,19939,1286168,1753
2021-04-03T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1603,278,1881,26828,28709,33,1473,165981,5428,,,200118,3517381,1802952,,21,,,198004,2114,2965617,551764,ITI,ITI1,198645,1473,164563,1418,1587,16,5406,22,274,4,3487033,30348,1792652,10300
2021-04-03T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,317,53,370,4257,4627,-127,106,45489,1261,,,51377,999930,340239,"Si fa presente che 9 dei ricoveri NON UTI, non rientrano nei codici disciplina COVID e pertanto vengono collocati in ""Altra Struttura"". ",2,,,51377,0,795048,204882,ITI,ITI2,51271,106,45257,232,326,-9,1260,1,54,-1,993574,6356,339544,695
2021-04-03T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,55,12,67,978,1045,47,79,8072,427,,,9544,98181,52855,,2,,,9303,241,82154,16027,ITC,ITC2,9465,79,8041,31,56,-1,426,1,10,2,97294,887,52455,400
2021-04-03T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1652,286,1938,35565,37503,-496,1563,339384,10714,,,387601,6307654,1572606,,20,,,378167,9434,4606939,1700715,ITH,ITH3,386038,1563,337357,2027,1666,-14,10682,32,284,2,6266877,40777,1566736,5870
