data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-12-11T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,242,27,269,10382,10651,-70,252,15003,629,,,26283,330925,154084,,2,,,26031,252,14698,305,239,3,612,17,31,-4,328783,2142,153670,414
2020-12-11T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,411,47,458,1981,2439,-7,160,14783,754,,,17976,406811,143863,,1,,"Dei 160 casi odierni, 40 sono molecolari con precedente antigenico positivo",17816,160,14626,157,431,-20,744,10,48,-1,404137,2674,143448,415
2020-12-11T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,4005,300,4305,55686,59991,-1116,1553,116100,6993,,,183084,1730912,1025877,,7,Il numero dei tamponi antigenici positivi è sovrastimato in quanto una quota di casi (fino al 40%) potrebbe essere comunque confermata entro i successivi 10 giorni. Il numero di tamponi antigenici complessivamente effettuati è un di cui del totale riportato quotidianamente.,,181531,1553,113527,2573,4069,-64,6897,96,310,-10,1712408,18504,1018261,7616
2020-12-11T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1595,187,1782,48209,49991,1189,1813,18460,1868,,,70319,878289,585802,,17,,,68506,1813,17870,590,1600,-5,1834,34,200,-13,867066,11223,581178,4624
2020-12-11T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,595,64,659,14406,15065,71,198,9849,563,,,25477,413872,345927,,5,,"Si segnala il decesso dei pz.: -1 uomo 87 aa, Residente nella provincia del Sud Sardegna;				 -1 uomo79 aa, Residente nella provincia di Oristano;				 - 1M, 75 aa, residente nella provincia di Sassari; - 1M, 71 aa, residente nella provincia di Sassari; - 1M, 73 aa, residente nella provincia di Sassari, - 2 decessi in residenti nella provincia di Nuoro.",25279,198,9729,120,610,-15,556,7,63,1,409587,4285,342265,3662
2020-12-11T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,1280,197,1477,34933,36410,-559,999,38033,1923,,,76366,1066271,717462,,15,,,75367,999,36503,1530,1342,-62,1895,28,197,0,1056737,9534,712959,4503
2020-12-11T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1268,241,1509,19315,20824,-1508,657,87191,3082,,,111097,1693046,997485,,13,"Positivi diagnosticati solo con test antigenico rapido: in questo momento non è procedura adottatata da Regione Toscana, pertanto il valore è pari a zero",,110440,657,85076,2115,1323,-55,3032,50,247,-6,1680849,12197,993998,3487
2020-12-11T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,314,54,368,4721,5089,-290,219,20238,507,,,25834,450723,235294,,7,,,25615,219,19738,500,310,4,498,9,55,-1,447196,3527,234249,1045
2020-12-11T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,88,9,97,619,716,-67,11,5749,347,,,6812,57448,35099,,0,,,6801,11,5674,75,98,-10,344,3,10,-1,57189,259,34989,110
2020-12-11T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,2566,349,2915,82178,85093,1956,3883,91699,4659,,,181451,2957445,1112770,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo che nei prossimi giorni sarà regolarizzato pertanto per convenzione è stato riportato n. 17 dimissioni da TI invece delle 18,51,,,177568,3883,89880,1819,2606,-40,4551,108,330,19,2941145,16300,1108040,4730
