data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-11-25T17:00:00,ITA,14,Molise,41.55774754,14.65916051,66,10,76,2474,2550,91,106,1528,99,4127,50,4177,86418,80516,,4071,106,1516,12,61,5,96,3,10,0,84812,1606,79053,1463
2020-11-25T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,442,41,483,11117,11600,-56,341,9863,498,21961,0,21961,300122,146006,TEST ANTIGENICI POSITIVI : 88,21620,341,9474,389,459,-17,490,8,40,1,297388,2734,145395,611
2020-11-25T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,421,41,462,1985,2447,-25,179,11494,606,7483,7064,14547,359553,130165,,14368,179,11297,197,436,-15,599,7,42,-1,356152,3401,129600,565
2020-11-25T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,5095,403,5498,72423,77921,846,2878,72529,5803,66552,89701,156253,1468297,923880,,153375,2878,70581,1948,5116,-21,5719,84,404,-1,1446757,21540,915304,8576
2020-11-25T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1483,210,1693,32378,34071,1112,1511,12192,1302,13419,34146,47565,742930,518776,Per 1171 casi non è disponibile la provenienza,46054,1511,11823,369,1485,-2,1272,30,205,5,732942,9988,515378,3398
2020-11-25T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,515,76,591,12106,12697,135,351,6529,413,8288,11351,19639,356555,300076,,19288,351,6319,210,527,-12,407,6,73,3,352678,3877,297167,2909
2020-11-25T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,1574,250,1824,36496,38320,121,1317,17359,1322,34777,22224,57001,911444,625213,,55684,1317,16210,1149,1601,-27,1275,47,243,7,900011,11433,617938,7275
2020-11-25T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1754,286,2040,47240,49280,-1426,986,46318,2378,75858,22118,97976,1494998,928848,effettuati  72404 tamponi rapidi antigenici di cui 3027 odierni,96990,986,43973,2345,1771,-17,2311,67,296,-10,1480155,14843,922166,6682
2020-11-25T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,361,70,431,9506,9937,-260,386,12186,355,6314,16164,22478,399810,219242,,22092,386,11548,638,368,-7,347,8,72,-2,395479,4331,217537,1705
2020-11-25T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,137,16,153,1530,1683,-84,27,4219,297,5526,673,6199,56803,32389,,6172,27,4113,106,143,-6,292,5,14,2,56259,544,32193,196
2020-11-25T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,2422,305,2727,72411,75138,1784,2660,51509,3429,31612,98464,130076,2714890,1039770,Tamponi antigenici 837.947 numero di soggetti che hanno effettuato almeno un tampone molecolare o un tampone rapido 1.329.960 ,127416,2660,50709,800,2336,86,3353,76,300,5,2698593,16297,1035198,4572
