data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-12-19T17:00:00,ITA,14,Molise,41.55774754,14.65916051,59,10,69,2671,2740,5,49,3060,172,,,5972,108221,99730,,1,,,5923,49,3016,44,57,2,172,0,9,1,107405,816,98979,751
2020-12-19T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,175,23,198,10612,10810,67,195,16379,687,,,27876,344627,157857,,2,,,27681,195,16259,120,175,0,679,8,23,0,342805,1822,157406,451
2020-12-19T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,378,50,428,1935,2363,-497,183,16785,839,,,19987,427537,147664,,3,,"Dei 183 casi odierni, 34 sono molecolari con precedente antigenico positivo",19804,183,16109,676,378,0,835,4,50,0,423850,3687,147056,608
2020-12-19T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3437,234,3671,34922,38593,-2707,638,142436,7499,,,188528,1606272,956072,,1,,,187890,638,139129,3307,3516,-79,7461,38,243,-9,1595851,10421,953662,2410
2020-12-19T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1432,177,1609,51780,53389,555,1382,24263,2156,,,79808,951771,616910,,28,,,78426,1382,23462,801,1457,-25,2130,26,174,3,940923,10848,612809,4101
2020-12-19T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,533,52,585,15091,15676,59,380,11746,653,,,28075,444991,372881,,4,,"si segnalano i decessi dei seguenti pazienti:  - uomo, 85 anni, residente nella Provincia di Sassari; - donna, 76 anni, residente nella Città Metropolitana di Cagliari; - donna, 93 anni, residente nella Città Metropolitana di Cagliari; - donna, 97 anni, residente nella Città Metropolitana di Cagliari; - uomo, 74 anni, residente nella Provincia del Sud Sardegna; - uomo, 83 anni, residente nella Provincia del Sud Sardegna; - uomo, 86 anni, residente nella Provincia del Sud Sardegna; - donna, 94 anni, residente nella Provincia del Sud Sardegna; - donna, 76 anni, residente nella Provincia di Oristano.",27695,380,11434,312,547,-14,644,9,53,-1,440923,4068,369446,3435
2020-12-19T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,1071,174,1245,32598,33843,-22,878,47763,2131,,,83737,1133274,759544,,7,,,82859,878,46885,878,1091,-20,2109,22,182,-8,1126037,7237,755132,4412
2020-12-19T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,998,189,1187,11839,13026,-493,540,98859,3415,,,115300,1780010,1026764,,11,"Positivi diagnosticati solo con test antigenico rapido: in questo momento non è procedura adottatata da Regione Toscana, pertanto il valore è pari a zero",,114760,540,97851,1008,1009,-11,3390,25,191,-2,1768982,11028,1022788,3976
2020-12-19T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,261,41,302,3663,3965,20,219,22604,559,,,27128,475045,243196,,4,,,26909,219,22411,193,265,-4,553,6,43,-2,469887,5158,241362,1834
2020-12-19T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,76,4,80,414,494,-6,23,6149,366,,,7009,59869,36240,,0,,,6986,23,6121,28,70,6,365,1,7,-3,59599,270,36064,176
2020-12-19T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,2596,339,2935,94881,97816,-198,3834,109856,5382,,,213054,3104723,1159211,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo che nei prossimi giorni sarà regolarizzato pertanto per convenzione è stato riportato n. 30 dimissioni da TI invece delle 27 effettive.,41,,,209220,3834,105938,3918,2687,-91,5268,114,339,0,3082169,22554,1152419,6792
