data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2021-01-09T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,208,24,232,11291,11523,172,380,18956,778,,,31257,376673,166561,,0,,,30877,380,18757,199,208,0,769,9,24,0,373746,2927,165782,779
2021-01-09T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,333,48,381,1457,1838,-92,142,20451,1006,,,23295,467966,154496,,3,,"Dei 142 casi odierni, 48 sono molecolari con precedente antigenico positivo",23153,142,20225,226,355,-22,998,8,46,2,465019,2947,154092,404
2021-01-09T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2689,172,2861,12968,15829,-1716,1532,182165,8165,,,206159,1734982,1006938,,14,,,204627,1532,178949,3216,2757,-68,8133,32,176,-4,1723609,11373,1003245,3693
2021-01-09T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1376,175,1551,53184,54735,813,1499,43068,2648,,,100451,1110495,682485,,22,,,98952,1499,42409,659,1362,14,2621,27,163,12,1099615,10880,678168,4317
2021-01-09T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,496,47,543,16599,17142,77,305,15534,817,,,33493,505206,423581,,2,,"Si segnala il decesso dei pz.:  -1 Donna, 80 anni, Residente nella città Metropolitana di Cagliari	  -1 Uomo, 88 anni, Residente nella città Metropolitana di Cagliari	  -1 Uomo, 86 anni, Residente nella città Metropolitana di Cagliari	  -1 Donna, 67 anni, Residente nella Provincia del Sud Sardegna	  -1 Uomo, 69 anni, Residente nella Provincia del Sud Sardegna	  -1 deceduto Residente nella Provincia di Nuoro, informazioni non pervenute	  -1 Uomo, 81 anni, Residente nella Provincia di Sassari	 ",33188,305,15313,221,504,-8,810,7,50,-3,502097,3109,420910,2671
2021-01-09T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,1256,205,1461,38937,40398,726,1839,63229,2695,,,106322,1294528,858606,,9,,,104483,1839,62147,1082,1246,10,2664,31,200,5,1284101,10427,852250,6356
2021-01-09T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,792,139,931,8174,9105,-130,529,111534,3840,,,124479,1956024,1087156,,6,"Positivi diagnosticati solo con test antigenico rapido: in questo momento non è procedura adottatata da Regione Toscana, pertanto il valore è pari a zero",,123950,529,110885,649,807,-15,3830,10,139,0,1945061,10963,1083608,3548
2021-01-09T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,279,47,326,3911,4237,129,295,25760,652,,,30649,526153,259676,,6,,,30354,295,25598,162,280,-1,648,4,43,4,522585,3568,258421,1255
2021-01-09T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,50,1,51,386,437,12,22,6661,388,,,7486,64752,39706,,0,,,7464,22,6651,10,54,-4,388,0,1,0,64477,275,39592,114
2021-01-09T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,2540,349,2889,86562,89451,-1499,3100,187023,7345,,,283819,3451512,1255475,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo pertanto per convenzione è stato riportato n.32dimissioni da TI invece delle 26 effettive che includono anche i negativizzati.,32,,,280719,3100,182506,4517,2549,-9,7263,82,357,-8,3430733,20779,1250287,5188
