data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2021-01-02T17:00:00,ITA,14,Molise,41.55774754,14.65916051,51,9,60,1679,1739,16,21,4722,194,,,6655,116807,106912,,0,,,6634,21,4719,3,46,5,192,2,11,-2,116571,236,106724,188
2021-01-02T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,176,24,200,10638,10838,45,86,18266,746,,,29850,364372,163511,,0,,,29764,86,18229,37,159,17,742,4,27,-3,363649,723,163276,235
2021-01-02T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,369,41,410,1572,1982,83,116,19209,958,,,22149,453960,151962,,3,,"Dei 116 casi odierni, 57 sono molecolari con precedente antigenico positivo",22033,116,19182,27,362,7,952,6,39,2,453381,579,151838,124
2021-01-02T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2777,182,2959,21238,24197,-2332,433,167151,7971,,,199319,1690587,988567,,0,,,198886,433,164397,2754,2784,-7,7960,11,184,-2,1688316,2271,987563,1004
2021-01-02T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1503,139,1642,52170,53812,-101,344,36400,2491,,,92703,1053380,657470,,8,,,92359,344,35965,435,1476,27,2481,10,137,2,1051359,2021,655493,1977
2021-01-02T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,479,41,520,16152,16672,-7,189,14240,755,,,31667,487320,409015,,2,,Si segnala il decesso dei pazienti:   - 1 uomo 81 aa residente nella provincia del Sud Sardegna;  - 1 uomo 72 aa residente nella provincia del Sud Sardegna;  - 1 donna 69 aa residente nella provincia del Sud Sardegna;  - 1 donna 89 aa residente nella provincia di Sassari. ,31478,189,14048,192,479,0,751,4,42,-1,485824,1496,407806,1209
2021-01-02T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,1090,186,1276,33674,34950,603,734,58082,2468,,,95500,1231722,820100,,20,,,94766,734,57979,103,1073,17,2440,28,176,10,1226629,5093,817045,3055
2021-01-02T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,825,139,964,9057,10021,185,498,107674,3720,,,121415,1898439,1066811,,6,"Positivi diagnosticati solo con test antigenico rapido: in questo momento non è procedura adottatata da Regione Toscana, pertanto il valore è pari a zero",,120917,498,107381,293,810,15,3700,20,143,-4,1893356,5083,1064848,1963
2021-01-02T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,270,47,317,3476,3793,-11,50,24817,628,,,29238,506539,253466,,1,,,29188,50,24759,58,254,16,625,3,46,1,506256,283,253369,97
2021-01-02T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,76,2,78,335,413,5,7,6501,383,,,7297,63032,37893,,2,,,7290,7,6501,0,75,1,381,2,1,1,62831,201,37570,323
2021-01-02T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,2668,372,3040,91081,94121,1539,3165,161049,6675,,,261845,3334350,1224449,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo pertanto per convenzione è stato riportato n.5 dimissioni da TI invece delle 4 effettive che includono anche i negativizzati.,15,,,258680,3165,159469,1580,2657,11,6629,46,372,0,3322582,11768,1220624,3825
